TIMESTAMP,UMIDADE_DHT,LDR_VALOR,N_PRESENTE,P_PRESENTE,K_PRESENTE,BLOQUEIO_EXTERNO,RELAY_STATUS,UMIDADE_BAIXA,NPK_OK,PH_OK
1720036800,62.37,1981,1,1,1,0,0,0,1,1
1720040400,62.05,2041,1,1,1,0,0,0,1,1
1720044000,64.3,1872,1,1,1,0,0,0,1,1
1720047600,63.38,1668,1,1,1,0,0,0,1,1
1720051200,55.7,1946,1,1,1,0,1,1,1,1
1720054800,51.94,1621,1,1,1,0,1,1,1,1
1720058400,52.18,1861,1,1,1,0,1,1,1,1
1720062000,52.77,1980,1,1,1,0,1,1,1,1
1720065600,52.75,1966,1,1,1,0,1,1,1,1
1720069200,53.37,1927,1,1,1,0,1,1,1,1
1720072800,53.91,1640,1,1,1,0,1,1,1,1
1720076400,61.84,1936,1,1,1,0,0,0,1,1
1720080000,69.0,1966,1,1,1,0,0,0,1,1
1720083600,75.22,2408,1,1,1,0,0,0,1,1
1720087200,76.0,1788,1,1,1,0,0,0,1,1
1720090800,79.85,2079,1,1,1,0,0,0,1,1
1720094400,79.01,2171,1,1,1,0,0,0,1,1
1720098000,81.17,2380,1,1,1,0,0,0,1,1
1720101600,83.41,1561,1,1,1,0,0,0,1,1
1720105200,91.63,1337,1,1,1,0,0,0,1,0
1720108800,87.93,2500,1,1,1,0,0,0,1,0
1720112400,82.72,1910,1,1,1,0,0,0,1,1
1720116000,80.3,1445,1,1,1,0,0,0,1,0
1720119600,84.49,2130,1,1,1,1,0,0,1,1
1720123200,73.19,2488,1,1,1,1,0,0,1,1
1720126800,80.09,2030,1,1,1,0,0,0,1,1
1720130400,64.1,1438,1,1,1,0,0,0,1,0
1720134000,66.08,2254,1,1,1,0,0,0,1,1
1720137600,63.57,2107,1,1,1,0,0,0,1,1
1720141200,55.81,1641,1,1,1,0,1,1,1,1
1720144800,51.8,1853,1,1,1,1,0,1,1,1
1720148400,49.75,2235,1,1,1,0,1,1,1,1
1720152000,54.78,1911,1,1,1,0,1,1,1,1
1720155600,53.75,1652,1,1,1,0,1,1,1,1
1720159200,59.97,1541,1,1,1,0,1,1,1,1
1720162800,56.58,1830,1,1,1,0,1,1,1,1
1720166400,58.93,1972,1,1,1,0,1,1,1,1
1720170000,68.84,1672,1,1,1,0,0,0,1,1
1720173600,72.68,2010,1,1,1,0,0,0,1,1
1720177200,77.54,1841,1,1,1,0,0,0,1,1
1720180800,86.88,1743,1,1,1,0,0,0,1,1
1720184400,85.06,1568,1,1,1,0,0,0,1,1
1720188000,90.35,1576,1,1,1,0,0,0,1,1
1720191600,85.23,2333,1,1,1,1,0,0,1,1
1720195200,82.97,2113,1,1,1,0,0,0,1,1
1720198800,81.01,2043,1,1,1,0,0,0,1,1
1720202400,82.47,2057,1,1,1,0,0,0,1,1
1720206000,76.51,2605,1,1,1,0,0,0,1,0
1720209600,83.82,1909,1,1,1,0,0,0,1,1
1720213200,60.69,1801,1,1,1,0,0,0,1,1
1720216800,61.26,1676,1,1,1,0,0,0,1,1
1720220400,64.04,2270,1,1,1,1,0,0,1,1
1720224000,52.94,1679,1,1,1,0,1,1,1,1
1720227600,55.88,2127,1,1,1,0,1,1,1,1
1720231200,61.05,1716,1,1,1,0,0,0,1,1
1720234800,51.44,1761,1,1,1,0,1,1,1,1
1720238400,54.13,2122,1,1,1,0,1,1,1,1
1720242000,53.16,2249,1,1,1,0,1,1,1,1
1720245600,57.11,1932,1,1,1,0,1,1,1,1
1720249200,60.72,2196,1,1,1,0,0,0,1,1
1720252800,62.75,1949,1,1,1,0,0,0,1,1
1720256400,79.29,1839,1,1,1,0,0,0,1,1
1720260000,69.89,1711,1,1,1,0,0,0,1,1
1720263600,78.66,1475,1,1,1,1,0,0,1,0
1720267200,72.57,1408,1,1,1,0,0,0,1,0
1720270800,78.4,1556,1,1,1,0,0,0,1,1
1720274400,86.29,2070,1,1,1,0,0,0,1,1
1720278000,81.06,1880,1,1,1,0,0,0,1,1
1720281600,94.77,1617,1,1,1,0,0,0,1,1
1720285200,84.89,2091,1,1,1,0,0,0,1,1
1720288800,86.92,2055,1,1,1,0,0,0,1,1
1720292400,78.73,2290,1,1,1,0,0,0,1,1
1720296000,71.9,2513,1,1,1,0,0,0,1,0
1720299600,72.37,1915,1,1,1,1,0,0,1,1
1720303200,65.85,1893,1,1,1,0,0,0,1,1
1720306800,56.83,1984,1,1,1,0,1,1,1,1
1720310400,51.01,1538,1,1,1,1,0,1,1,1
1720314000,56.13,2114,1,1,1,0,1,1,1,1
1720317600,59.69,1997,1,1,1,0,1,1,1,1
1720321200,59.33,2012,1,1,1,0,1,1,1,1
1720324800,59.04,1734,1,1,1,1,0,1,1,1
1720328400,51.37,2395,1,1,1,0,1,1,1,1
1720332000,59.47,2476,1,1,1,0,1,1,1,1
1720335600,57.38,2781,1,1,1,0,0,1,1,0
1720339200,53.61,2608,1,1,1,0,0,1,1,0
1720342800,64.02,2272,1,1,1,0,0,0,1,1
1720346400,77.74,2094,1,1,1,0,0,0,1,1
1720350000,82.39,1796,1,1,1,1,0,0,1,1
1720353600,85.41,2046,1,1,1,0,0,0,1,1
1720357200,85.05,1866,1,1,1,0,0,0,1,1
1720360800,85.02,1606,1,1,1,0,0,0,1,1
1720364400,89.9,2796,1,1,1,0,0,0,1,0
1720368000,78.66,1905,1,1,1,0,0,0,1,1
1720371600,84.06,1987,1,1,1,0,0,0,1,1
1720375200,75.76,1590,1,1,1,0,0,0,1,1
1720378800,74.09,1539,1,1,1,0,0,0,1,1
1720382400,76.81,1646,1,1,1,0,0,0,1,1
1720386000,76.8,1329,1,1,1,0,0,0,1,0
1720389600,73.95,2115,1,1,1,0,0,0,1,1
1720393200,64.41,1778,1,1,1,0,0,0,1,1
1720396800,63.12,2127,1,1,1,0,0,0,1,1
1720400400,55.83,1486,1,1,1,0,0,1,1,0
1720404000,50.83,1971,1,1,1,0,1,1,1,1
1720407600,63.13,2349,1,1,1,0,0,0,1,1
1720411200,50.9,1262,1,1,1,0,0,1,1,0
1720414800,49.53,1731,1,1,1,0,1,1,1,1
1720418400,54.81,2337,1,1,1,0,1,1,1,1
1720422000,64.83,1654,1,1,1,0,0,0,1,1
1720425600,77.08,2032,1,1,1,0,0,0,1,1
1720429200,69.46,1993,1,1,1,0,0,0,1,1
1720432800,71.12,1930,1,1,1,0,0,0,1,1
1720436400,73.18,2096,1,1,1,0,0,0,1,1
1720440000,76.56,2315,1,1,1,1,0,0,1,1
1720443600,93.1,1916,1,1,1,0,0,0,1,1
1720447200,88.22,1675,1,1,1,0,0,0,1,1
1720450800,91.74,1591,1,1,1,0,0,0,1,1
1720454400,73.76,1873,1,1,1,0,0,0,1,1
1720458000,77.57,1758,1,1,1,0,0,0,1,1
1720461600,85.87,1768,1,1,1,0,0,0,1,1
1720465200,77.91,2226,1,1,1,0,0,0,1,1
1720468800,72.8,2102,1,1,1,0,0,0,1,1
1720472400,60.79,2326,1,1,1,1,0,0,1,1
1720476000,60.57,2172,1,1,1,0,0,0,1,1
1720479600,70.21,1689,1,1,1,0,0,0,1,1
1720483200,54.93,1988,1,1,1,0,1,1,1,1
1720486800,50.82,1744,1,1,1,0,1,1,1,1
1720490400,50.97,2003,1,1,1,0,1,1,1,1
1720494000,55.6,2074,1,1,1,0,1,1,1,1
1720497600,53.76,2430,1,1,1,0,1,1,1,1
1720501200,54.66,1952,1,1,1,0,1,1,1,1
1720504800,59.13,2032,1,1,1,0,1,1,1,1
1720508400,61.84,1926,1,1,1,0,0,0,1,1
1720512000,68.35,2504,1,1,1,1,0,0,1,0
1720515600,67.26,2063,1,1,1,0,0,0,1,1
1720519200,65.84,2211,1,1,1,0,0,0,1,1
1720522800,78.26,1887,1,1,1,0,0,0,1,1
1720526400,79.13,2243,1,1,1,0,0,0,1,1
1720530000,87.01,1706,1,1,1,0,0,0,1,1
1720533600,91.91,2108,1,1,1,1,0,0,1,1
1720537200,82.17,1679,1,1,1,0,0,0,1,1
1720540800,93.27,2113,1,1,1,0,0,0,1,1
1720544400,79.29,2297,1,1,1,0,0,0,1,1
1720548000,78.43,1782,1,1,1,1,0,0,1,1
1720551600,68.38,1347,1,1,1,0,0,0,1,0
1720555200,80.22,2087,1,1,1,0,0,0,1,1
1720558800,69.79,2326,1,1,1,0,0,0,1,1
1720562400,68.75,2252,1,1,1,0,0,0,1,1
1720566000,56.22,2068,1,1,1,0,1,1,1,1
1720569600,62.73,2023,1,1,1,0,0,0,1,1
1720573200,53.6,1779,1,1,1,0,1,1,1,1
1720576800,49.97,1812,1,1,1,0,1,1,1,1
1720580400,52.96,2313,1,1,1,0,1,1,1,1
1720584000,57.4,1982,1,1,1,0,1,1,1,1
1720587600,58.25,2548,1,1,1,0,0,1,1,0
1720591200,56.9,2267,1,1,1,0,1,1,1,1
1720594800,59.45,2281,1,1,1,0,1,1,1,1
1720598400,63.45,1705,1,1,1,0,0,0,1,1
1720602000,66.2,1896,1,1,1,0,0,0,1,1
1720605600,74.0,2474,1,1,1,0,0,0,1,1
1720609200,74.19,1538,1,1,1,0,0,0,1,1
1720612800,75.77,1819,1,1,1,0,0,0,1,1
1720616400,88.8,1474,1,1,1,0,0,0,1,0
1720620000,78.48,2092,1,1,1,0,0,0,1,1
1720623600,82.69,2008,1,1,1,0,0,0,1,1
1720627200,83.99,2239,1,1,1,0,0,0,1,1
1720630800,91.03,1937,1,1,1,0,0,0,1,1
1720634400,81.69,1836,1,1,1,0,0,0,1,1
1720638000,79.54,2032,1,1,1,0,0,0,1,1
1720641600,74.56,2280,1,1,1,0,0,0,1,1
1720645200,65.81,1845,1,1,1,0,0,0,1,1
1720648800,67.6,1975,1,1,1,0,0,0,1,1
1720652400,69.04,1522,1,1,1,0,0,0,1,1
1720656000,63.84,1459,1,1,1,0,0,0,1,0
1720659600,53.66,2034,1,1,1,0,1,1,1,1
1720663200,58.15,2107,1,1,1,0,1,1,1,1
1720666800,62.28,1894,1,1,1,0,0,0,1,1
1720670400,54.64,1975,1,1,1,0,1,1,1,1
1720674000,57.95,2108,1,1,1,0,1,1,1,1
1720677600,56.39,2433,1,1,1,0,1,1,1,1
1720681200,69.84,1757,1,1,1,0,0,0,1,1
1720684800,70.44,2304,1,1,1,0,0,0,1,1
1720688400,61.75,1617,1,1,1,0,0,0,1,1
1720692000,75.39,1965,1,1,1,0,0,0,1,1
1720695600,75.69,1611,1,1,1,0,0,0,1,1
1720699200,78.68,2414,1,1,1,0,0,0,1,1
1720702800,84.56,2317,1,1,1,1,0,0,1,1
1720706400,82.08,2144,1,1,1,0,0,0,1,1
1720710000,88.65,2142,1,1,1,0,0,0,1,1
1720713600,92.13,2020,1,1,1,0,0,0,1,1
1720717200,77.3,1888,1,1,1,0,0,0,1,1
1720720800,78.38,1851,1,1,1,0,0,0,1,1
1720724400,78.29,2097,1,1,1,0,0,0,1,1
1720728000,76.17,2079,1,1,1,0,0,0,1,1
1720731600,66.23,1728,1,1,1,0,0,0,1,1
1720735200,64.47,2377,1,1,1,0,0,0,1,1
1720738800,63.8,2750,1,1,1,0,0,0,1,0
1720742400,57.71,2043,1,1,1,0,1,1,1,1
1720746000,66.61,1592,1,1,1,0,0,0,1,1
1720749600,54.37,1836,1,1,1,0,1,1,1,1
1720753200,54.18,1665,1,1,1,0,1,1,1,1
1720756800,61.27,2027,1,1,1,0,0,0,1,1
1720760400,52.65,1981,1,1,1,1,0,1,1,1
1720764000,56.61,1741,1,1,1,0,1,1,1,1
1720767600,66.19,2171,1,1,1,0,0,0,1,1
1720771200,68.02,1941,1,1,1,0,0,0,1,1
1720774800,73.69,1964,1,1,1,0,0,0,1,1
1720778400,71.09,1521,1,1,1,1,0,0,1,1
1720782000,63.03,2272,1,1,1,0,0,0,1,1
1720785600,79.84,1966,1,1,1,1,0,0,1,1
1720789200,85.54,1677,1,1,1,0,0,0,1,1
1720792800,77.5,1432,1,1,1,0,0,0,1,0
1720796400,85.11,1966,1,1,1,0,0,0,1,1
1720800000,93.03,2032,1,1,1,0,0,0,1,1
1720803600,85.4,2098,1,1,1,0,0,0,1,1
1720807200,75.6,1782,1,1,1,0,0,0,1,1
1720810800,81.58,2163,1,1,1,0,0,0,1,1
1720814400,76.3,1646,1,1,1,0,0,0,1,1
1720818000,75.64,1923,1,1,1,0,0,0,1,1
1720821600,67.12,2168,1,1,1,0,0,0,1,1
1720825200,60.15,1835,1,1,1,0,0,0,1,1
1720828800,60.31,1351,1,1,1,1,0,0,1,0
1720832400,59.39,2166,1,1,1,0,1,1,1,1
1720836000,58.36,1940,1,1,1,0,1,1,1,1
1720839600,65.12,1821,1,1,1,0,0,0,1,1
1720843200,62.97,2275,1,1,1,0,0,0,1,1
1720846800,48.54,1855,1,1,1,0,1,1,1,1
1720850400,63.95,2151,1,1,1,0,0,0,1,1
1720854000,65.34,1878,1,1,1,0,0,0,1,1
1720857600,64.82,1963,1,1,1,0,0,0,1,1
1720861200,70.96,1832,1,1,1,0,0,0,1,1
1720864800,74.95,1920,1,1,1,0,0,0,1,1
1720868400,70.56,2389,1,1,1,1,0,0,1,1
1720872000,79.53,2213,1,1,1,0,0,0,1,1
1720875600,82.09,1981,1,1,1,0,0,0,1,1
1720879200,84.7,1737,1,1,1,1,0,0,1,1
1720882800,78.54,2097,1,1,1,0,0,0,1,1
1720886400,80.26,2437,1,1,1,0,0,0,1,1
1720890000,86.36,2024,1,1,1,0,0,0,1,1
1720893600,82.62,2437,1,1,1,0,0,0,1,1
1720897200,76.91,2292,1,1,1,0,0,0,1,1
1720900800,80.07,2044,1,1,1,0,0,0,1,1
1720904400,68.24,1578,1,1,1,0,0,0,1,1
1720908000,73.75,1944,1,1,1,1,0,0,1,1
1720911600,63.4,2388,1,1,1,0,0,0,1,1
1720915200,63.09,2012,1,1,1,0,0,0,1,1
1720918800,63.11,2328,1,1,1,0,0,0,1,1
1720922400,58.23,1578,1,1,1,0,1,1,1,1
1720926000,59.45,1581,1,1,1,0,1,1,1,1
1720929600,53.86,2611,1,1,1,0,0,1,1,0
1720933200,62.32,2048,1,1,1,1,0,0,1,1
1720936800,57.74,2039,1,1,1,0,1,1,1,1
1720940400,65.68,2183,1,1,1,0,0,0,1,1
1720944000,54.81,2090,1,1,1,0,1,1,1,1
1720947600,67.24,2157,1,1,1,0,0,0,1,1
1720951200,76.97,1860,1,1,1,0,0,0,1,1
1720954800,70.26,2264,1,1,1,0,0,0,1,1
1720958400,76.63,2009,1,1,1,0,0,0,1,1
1720962000,82.98,1908,1,1,1,0,0,0,1,1
1720965600,84.86,1963,1,1,1,0,0,0,1,1
1720969200,88.7,2055,1,1,1,0,0,0,1,1
1720972800,81.23,1904,1,1,1,1,0,0,1,1
1720976400,85.44,2516,1,1,1,0,0,0,1,0
1720980000,86.57,1712,1,1,1,0,0,0,1,1
1720983600,82.07,1959,1,1,1,0,0,0,1,1
1720987200,76.44,1341,1,1,1,0,0,0,1,0
1720990800,71.11,1753,1,1,1,0,0,0,1,1
1720994400,65.79,2075,1,1,1,0,0,0,1,1
1720998000,59.08,1924,1,1,1,0,1,1,1,1
1721001600,56.98,2015,1,1,1,0,1,1,1,1
1721005200,65.18,2439,1,1,1,0,0,0,1,1
1721008800,63.93,2254,1,1,1,0,0,0,1,1
1721012400,57.27,2695,1,1,1,0,0,1,1,0
1721016000,59.65,2165,1,1,1,0,1,1,1,1
1721019600,59.83,1848,1,1,1,0,1,1,1,1
1721023200,67.64,2241,1,1,1,0,0,0,1,1
1721026800,57.63,2010,1,1,1,0,1,1,1,1
1721030400,66.59,2209,1,1,1,0,0,0,1,1
1721034000,66.81,2243,1,1,1,0,0,0,1,1
1721037600,70.24,1977,1,1,1,0,0,0,1,1
1721041200,78.64,2052,1,1,1,0,0,0,1,1
1721044800,88.97,2066,1,1,1,0,0,0,1,1
1721048400,77.62,2025,1,1,1,0,0,0,1,1
1721052000,83.9,2073,1,1,1,0,0,0,1,1
1721055600,96.23,2941,1,1,1,0,0,0,1,0
1721059200,86.13,2010,1,1,1,0,0,0,1,1
1721062800,77.38,1891,1,1,1,0,0,0,1,1
1721066400,84.15,2017,1,1,1,1,0,0,1,1
1721070000,75.7,1579,1,1,1,0,0,0,1,1
1721073600,70.65,2422,1,1,1,0,0,0,1,1
1721077200,69.79,2155,1,1,1,0,0,0,1,1
1721080800,62.92,1991,1,1,1,0,0,0,1,1
1721084400,59.06,2032,1,1,1,0,1,1,1,1
1721088000,60.32,1880,1,1,1,0,0,0,1,1
1721091600,61.5,2330,1,1,1,0,0,0,1,1
1721095200,55.47,1952,1,1,1,0,1,1,1,1
1721098800,45.03,1528,1,1,1,0,1,1,1,1
1721102400,55.97,2096,1,1,1,0,1,1,1,1
1721106000,38.81,2497,1,1,1,0,1,1,1,1
1721109600,60.24,2752,1,1,1,1,0,0,1,0
1721113200,59.45,1985,1,1,1,0,1,1,1,1
1721116800,71.76,1719,1,1,1,0,0,0,1,1
1721120400,81.86,1846,1,1,1,0,0,0,1,1
1721124000,64.93,1341,1,1,1,0,0,0,1,0
1721127600,76.35,1986,1,1,1,0,0,0,1,1
1721131200,86.16,1640,1,1,1,0,0,0,1,1
1721134800,82.96,2455,1,1,1,0,0,0,1,1
1721138400,89.75,2331,1,1,1,0,0,0,1,1
1721142000,85.23,1862,1,1,1,0,0,0,1,1
1721145600,86.67,2212,1,1,1,0,0,0,1,1
1721149200,91.81,1384,1,1,1,0,0,0,1,0
1721152800,84.02,2422,1,1,1,0,0,0,1,1
1721156400,78.56,2143,1,1,1,0,0,0,1,1
1721160000,74.27,1976,1,1,1,0,0,0,1,1
1721163600,65.65,2170,1,1,1,0,0,0,1,1
1721167200,65.23,2082,1,1,1,0,0,0,1,1
1721170800,60.89,1833,1,1,1,0,0,0,1,1
1721174400,54.51,1497,1,1,1,1,0,1,1,0
1721178000,56.02,2132,1,1,1,0,1,1,1,1
1721181600,59.84,2321,1,1,1,1,0,1,1,1
1721185200,49.77,1883,1,1,1,0,1,1,1,1
1721188800,58.3,1954,1,1,1,0,1,1,1,1
1721192400,61.0,2293,1,1,1,0,0,0,1,1
1721196000,65.92,2199,1,1,1,1,0,0,1,1
1721199600,64.94,2315,1,1,1,1,0,0,1,1
1721203200,63.14,2622,1,1,1,0,0,0,1,0
1721206800,67.63,2347,1,1,1,0,0,0,1,1
1721210400,79.69,2317,1,1,1,0,0,0,1,1
1721214000,79.02,1540,1,1,1,0,0,0,1,1
1721217600,76.13,1851,1,1,1,0,0,0,1,1
1721221200,87.09,1753,1,1,1,0,0,0,1,1
1721224800,91.19,1891,1,1,1,0,0,0,1,1
1721228400,86.47,1456,1,1,1,0,0,0,1,0
1721232000,82.95,1708,1,1,1,0,0,0,1,1
1721235600,89.55,2063,1,1,1,0,0,0,1,1
1721239200,92.13,2333,1,1,1,0,0,0,1,1
1721242800,75.18,2244,1,1,1,0,0,0,1,1
1721246400,68.33,1933,1,1,1,0,0,0,1,1
1721250000,76.12,1513,1,1,1,0,0,0,1,1
1721253600,62.13,1665,1,1,1,1,0,0,1,1
1721257200,65.78,2235,1,1,1,0,0,0,1,1
1721260800,61.4,1410,1,1,1,0,0,0,1,0
1721264400,51.16,1658,1,1,1,0,1,1,1,1
1721268000,52.56,2295,1,1,1,0,1,1,1,1
1721271600,51.04,2550,1,1,1,0,0,1,1,0
1721275200,52.34,1768,1,1,1,0,1,1,1,1
1721278800,55.17,2036,1,1,1,0,1,1,1,1
1721282400,55.12,2060,1,1,1,0,1,1,1,1
1721286000,58.73,2080,1,1,1,0,1,1,1,1
1721289600,63.01,2137,1,1,1,0,0,0,1,1
1721293200,70.43,2490,1,1,1,0,0,0,1,1
1721296800,73.27,2113,1,1,1,0,0,0,1,1
1721300400,81.3,2018,1,1,1,0,0,0,1,1
1721304000,83.9,2132,1,1,1,0,0,0,1,1
1721307600,79.35,2613,1,1,1,0,0,0,1,0
1721311200,75.46,1817,1,1,1,0,0,0,1,1
1721314800,92.78,1810,1,1,1,0,0,0,1,1
1721318400,84.06,1897,1,1,1,1,0,0,1,1
1721322000,80.19,2225,1,1,1,0,0,0,1,1
1721325600,76.76,2214,1,1,1,0,0,0,1,1
1721329200,79.49,1971,1,1,1,0,0,0,1,1
1721332800,73.02,2004,1,1,1,0,0,0,1,1
1721336400,67.03,1748,1,1,1,0,0,0,1,1
1721340000,62.21,1622,1,1,1,0,0,0,1,1
1721343600,67.48,1758,1,1,1,0,0,0,1,1
1721347200,62.7,1608,1,1,1,1,0,0,1,1
1721350800,48.8,1561,1,1,1,0,1,1,1,1
1721354400,60.34,1572,1,1,1,0,0,0,1,1
1721358000,52.64,2568,1,1,1,1,0,1,1,0
1721361600,58.9,1981,1,1,1,0,1,1,1,1
1721365200,51.84,2031,1,1,1,0,1,1,1,1
1721368800,58.22,2045,1,1,1,0,1,1,1,1
1721372400,71.82,2194,1,1,1,0,0,0,1,1
1721376000,65.26,2340,1,1,1,0,0,0,1,1
1721379600,68.76,2337,1,1,1,0,0,0,1,1
1721383200,65.86,1601,1,1,1,0,0,0,1,1
1721386800,81.26,2668,1,1,1,0,0,0,1,0
1721390400,77.47,1787,1,1,1,0,0,0,1,1
1721394000,84.97,2113,1,1,1,1,0,0,1,1
1721397600,80.86,1704,1,1,1,0,0,0,1,1
1721401200,82.55,1802,1,1,1,1,0,0,1,1
1721404800,89.75,2164,1,1,1,1,0,0,1,1
1721408400,85.4,2129,1,1,1,1,0,0,1,1
1721412000,83.6,2187,1,1,1,0,0,0,1,1
1721415600,71.11,2486,1,1,1,0,0,0,1,1
1721419200,74.43,1892,1,1,1,0,0,0,1,1
1721422800,73.24,1607,1,1,1,0,0,0,1,1
1721426400,62.99,2000,1,1,1,0,0,0,1,1
1721430000,62.01,1848,1,1,1,0,0,0,1,1
1721433600,55.7,1976,1,1,1,0,1,1,1,1
1721437200,51.76,1738,1,1,1,0,1,1,1,1
1721440800,52.54,2308,1,1,1,0,1,1,1,1
1721444400,54.13,2096,1,1,1,0,1,1,1,1
1721448000,64.06,2066,1,1,1,0,0,0,1,1
1721451600,61.21,1375,1,1,1,0,0,0,1,0
1721455200,71.59,2091,1,1,1,0,0,0,1,1
1721458800,49.48,2778,1,1,1,0,0,1,1,0
1721462400,53.35,2136,1,1,1,0,1,1,1,1
1721466000,64.39,2453,1,1,1,0,0,0,1,1
1721469600,63.31,2525,1,1,1,0,0,0,1,0
1721473200,78.05,2011,1,1,1,0,0,0,1,1
1721476800,81.2,2278,1,1,1,0,0,0,1,1
1721480400,84.68,1707,1,1,1,0,0,0,1,1
1721484000,92.4,1926,1,1,1,0,0,0,1,1
1721487600,85.61,1521,1,1,1,0,0,0,1,1
1721491200,81.56,1916,1,1,1,0,0,0,1,1
1721494800,79.58,1409,1,1,1,1,0,0,1,0
1721498400,82.52,2150,1,1,1,0,0,0,1,1
1721502000,79.28,1848,1,1,1,0,0,0,1,1
1721505600,69.71,1697,1,1,1,1,0,0,1,1
1721509200,63.31,2754,1,1,1,1,0,0,1,0
1721512800,60.31,1930,1,1,1,0,0,0,1,1
1721516400,71.4,1743,1,1,1,0,0,0,1,1
1721520000,66.02,2083,1,1,1,0,0,0,1,1
1721523600,52.56,1249,1,1,1,0,0,1,1,0
1721527200,55.17,1823,1,1,1,0,1,1,1,1
1721530800,51.81,2021,1,1,1,0,1,1,1,1
1721534400,59.62,1886,1,1,1,0,1,1,1,1
1721538000,59.66,2250,1,1,1,1,0,1,1,1
1721541600,61.83,1717,1,1,1,1,0,0,1,1
1721545200,66.62,2564,1,1,1,0,0,0,1,0
1721548800,71.33,2198,1,1,1,0,0,0,1,1
1721552400,77.35,2453,1,1,1,0,0,0,1,1
1721556000,70.25,1933,1,1,1,0,0,0,1,1
1721559600,74.76,1908,1,1,1,0,0,0,1,1
1721563200,79.85,2154,1,1,1,0,0,0,1,1
1721566800,76.6,1858,1,1,1,1,0,0,1,1
1721570400,88.0,1978,1,1,1,0,0,0,1,1
1721574000,86.47,1553,1,1,1,0,0,0,1,1
1721577600,90.26,1946,1,1,1,0,0,0,1,1
1721581200,81.91,1865,1,1,1,0,0,0,1,1
1721584800,83.8,2147,1,1,1,1,0,0,1,1
1721588400,76.9,2406,1,1,1,0,0,0,1,1
1721592000,71.28,1918,1,1,1,0,0,0,1,1
1721595600,65.43,1362,1,1,1,0,0,0,1,0
1721599200,79.93,2260,1,1,1,0,0,0,1,1
1721602800,60.58,2438,1,1,1,0,0,0,1,1
1721606400,58.23,1443,1,1,1,0,0,1,1,0
1721610000,61.53,1666,1,1,1,0,0,0,1,1
1721613600,59.22,2168,1,1,1,0,1,1,1,1
1721617200,55.36,2465,1,1,1,0,1,1,1,1
1721620800,56.35,2073,1,1,1,0,1,1,1,1
1721624400,57.78,1848,1,1,1,0,1,1,1,1
1721628000,49.84,1903,1,1,1,0,1,1,1,1
1721631600,58.54,2096,1,1,1,0,1,1,1,1
1721635200,63.52,2807,1,1,1,0,0,0,1,0
1721638800,70.02,1703,1,1,1,0,0,0,1,1
1721642400,69.36,2301,1,1,1,0,0,0,1,1
1721646000,78.03,1668,1,1,1,0,0,0,1,1
1721649600,78.45,2532,1,1,1,0,0,0,1,0
1721653200,87.61,2061,1,1,1,0,0,0,1,1
1721656800,87.47,2026,1,1,1,0,0,0,1,1
1721660400,81.36,1465,1,1,1,0,0,0,1,0
1721664000,81.64,1964,1,1,1,0,0,0,1,1
1721667600,84.85,1464,1,1,1,0,0,0,1,0
1721671200,76.86,1801,1,1,1,0,0,0,1,1
1721674800,84.59,1830,1,1,1,0,0,0,1,1
1721678400,62.37,2513,1,1,1,0,0,0,1,0
1721682000,61.82,2067,1,1,1,0,0,0,1,1
1721685600,63.03,2107,1,1,1,0,0,0,1,1
1721689200,58.04,2298,1,1,1,0,1,1,1,1
1721692800,61.1,2405,1,1,1,0,0,0,1,1
1721696400,57.57,2043,1,1,1,1,0,1,1,1
1721700000,59.25,2132,1,1,1,0,1,1,1,1
1721703600,57.77,1523,1,1,1,0,1,1,1,1
1721707200,51.18,1968,1,1,1,0,1,1,1,1
1721710800,51.73,2052,1,1,1,0,1,1,1,1
1721714400,63.83,2170,1,1,1,0,0,0,1,1
1721718000,64.09,3000,1,1,1,0,0,0,1,0
1721721600,56.45,1909,1,1,1,0,1,1,1,1
1721725200,61.22,1871,1,1,1,0,0,0,1,1
1721728800,72.32,2242,1,1,1,0,0,0,1,1
1721732400,79.02,2280,1,1,1,0,0,0,1,1
1721736000,88.56,2176,1,1,1,0,0,0,1,1
1721739600,87.89,1792,1,1,1,0,0,0,1,1
1721743200,82.5,1762,1,1,1,0,0,0,1,1
1721746800,81.33,1740,1,1,1,0,0,0,1,1
1721750400,85.24,2287,1,1,1,0,0,0,1,1
1721754000,85.73,2305,1,1,1,0,0,0,1,1
1721757600,76.17,1638,1,1,1,0,0,0,1,1
1721761200,77.62,2199,1,1,1,0,0,0,1,1
1721764800,83.24,1644,1,1,1,0,0,0,1,1
1721768400,63.67,1942,1,1,1,0,0,0,1,1
1721772000,70.02,2353,1,1,1,0,0,0,1,1
1721775600,67.18,2050,1,1,1,0,0,0,1,1
1721779200,55.91,2033,1,1,1,0,1,1,1,1
1721782800,54.66,1469,1,1,1,0,0,1,1,0
1721786400,54.86,2080,1,1,1,1,0,1,1,1
1721790000,55.73,2062,1,1,1,1,0,1,1,1
1721793600,57.95,1761,1,1,1,0,1,1,1,1
1721797200,57.08,1933,1,1,1,0,1,1,1,1
1721800800,51.29,1549,1,1,1,0,1,1,1,1
1721804400,66.13,2425,1,1,1,0,0,0,1,1
1721808000,68.13,1700,1,1,1,0,0,0,1,1
1721811600,78.48,2081,1,1,1,1,0,0,1,1
1721815200,75.69,1648,1,1,1,0,0,0,1,1
1721818800,80.3,2030,1,1,1,0,0,0,1,1
